title,summary,time,tag,link
第369期 人民币汇率破七，你该买美元吗？,两周前，我的微信突然收到一条消息： 其实我想说，你投资赚钱与否，和你的性格有很直接的关系，根本不需要感谢我。给别人分享投资建议，是卖力不讨好的事情，原因很简单，你听了建议挣了钱和我无关，你亏了钱，后台就会有人骂娘，自讨没趣。 在当前的环境背景下，人民币汇率跌破七，主流渠道的理财产品收益率大幅缩水，能有年化4%的收益率都已经谢天谢地了。 说真的，大家都很焦虑，我们也不知道怎么办才好。 本周的公开节目，两位主播绝对不是想指导你，应该去买什么。我们只是想以两个普通老百姓的身份，分享彼此曾经在理财投资上做过的事，中过的陷阱套路。 我们没本事帮你赚钱，但是我们有一个美好的初衷，就是想帮你少亏点冤枉钱。 王掌柜和丁丁曾经投过的理财渠道，点评如下： 保守型：银行大额存款、结构性存款、现金 我和丁丁都在转移到银行存款上面，大银行相对让人放心啊！而且现在大额存款收益不错，低的3.5%，高的5%都有。银行存款有50万本息保障，可以分散存在几家大银行。 我用过腾讯发起的微众银行。听说某些地方性质小银行大额存款利率更高，但我没敢投。 现金：我只留了五万块钱银行活期存款+招商银行朝朝盈（其实就是货币基金性质，可以快速提现，方便周转资金） 稳健型：货币基金、保险类定期理财 理财通里有四大类理财产品，包括货币基金、理财专区、基金专区、高端专区。我只买其中的理财专区里的少数产品。 为什么用理财通呢？ 纯粹图省事，毕竟是腾讯旗下产品，微信登录方便。当然，你也可以有其他平台选择。 为什么只买理财专区呢？ 货币基金：里面产品选择太少，收益不高，看不到基金档案，管理费不明。实际上货币基金太多了！理财通里收益最高的货币基金，都没有我选的另一家货币基金收益高且稳定。同样的道理，我不会买支付宝里面的余额宝。我一分钱都不会投余额宝。 （小提问：你知道余额宝一天收你多少服务费吗？） 理财专区：1 只买一年以下投资期限的产品；2 只买超级巨无霸规模的保险公司的产品；3 我胆小，累计成效量低的产品我不买，产品介绍涉及“权益类资产”投资的，我也不买。我只买投资范围是货币基金、定期存款、国债的理财产品。 高端专区：1 门槛高，没钱买；2 我绝对不会买私募产品。就算你们的PPT做得再漂亮，我都不会买私募。 进取型：基金 基金专区：我找了半天没找到里面销售的基金档案，看不到每一个基金的托管费、管理费、销售服务费。同样的原因，我不会在支付宝购买任何基金产品。 大家想一想，这些平台为什么要故意不显示基金买卖的隐性费用呢？ 你千万别觉得买卖基金的各种杂费低啊！它们真得不低，不管你赚钱亏钱，基金公司每天抽成，旱涝保收。你辛苦忙几年，可能都在给基金公司打工(申购费、赎回费、托管费、管理费、销售服务费)。 另外，你千万别以为“行业都这样，散户没得选”啊！我的目标是尽可能的降低投资成本，所以我对比了一下中国大陆、中国香港、美国市场的基金费率，差距惊人！ 我如果说内地基金公司收的手续费至少是美国基金公司的十倍，有的甚至超过三十倍！你信吗？ 举例来说，指数基金概念创始人约翰博格(John Bogle)创立的美国先锋集团(VanGuard)旗下的产品，我关注的标普500指数基金VOO年费只有0.04%！，另一家投资纳斯达克指数的基金QQQ只要0.2%！对比国内，我找了几家，国泰纳斯达克100ETF年费率要0.8%，广发纳斯达克100ETF年费率高达1.05%，国泰纳斯达克100指数基金年费率也是1.05%。 如果对比股票型基金年费率，就更惊人了。 总结一下，基金费率大概是这样的情况：ETF<ETF连接<货币型<指数型<指数增强型<债券型<混合型<股票型和QDII 我现在只买指数型ETF和指数型ETF连接基金（我只买上证50和沪深300，我坚决不碰中证500）。 您大概看出来，我现在的投资风格彻底由主动投资变为被动投资，因为我不再幻想“打败市场”、择时(timing the market)，或者保持不切实际的“预期收益率”。 在幻想打败市场之前，先想想怎么打败证券公司和基金公司的手续费吧！ 坚决不要再高频交易，因为一点微薄可怜的收益全被手续费佣金套走了。 转到被动投资后，一下子轻松了不少。因为我知道自己资质平庸，不会挑牛逼的个股，所以我坚决不再看所谓股市“小道消息”和任何炒股专家的狗屁观点。 另外国家几年前就出新政策了，一个人可以开最多五个券商账户。所以我立即抛弃了招商证券，改用另外一家互联网券商佣金，因为佣金低，降低持仓成本。 基金公司喜欢玩文字游戏，先用“0申购费”哄骗你过来，然后用高昂的管理费赚你一把羊毛。券商喜欢用“0佣金”骗你开户，却不提示你每笔交易另收“平台使用费”。 如果你投资港股美股，我建议你仔细再对比一下：雪盈证券、老虎证券、盈透证券、富途证券，东财国际证券，究竟谁家猫腻多？ 基金定投：微笑曲线猫腻(四种方法 均摊成本效果) 网络水军充斥各大平台，洗脑软文铺天盖地，想找到说真心话的介绍，可能性太低。 例如，下面这些平台出现的理财投资文章，你相信哪家的宣传？ 东方财富、集思录、蛋卷、且慢、知乎、公众号 说实话，我都不相信。 目前我的个人观察是，最让我买单的消息源来自两个：1 独立博客网站 2 图书 […],01/09/2019 01/09/2019,新闻酸菜馆,https://since1989.org/podcast/chinese-yuan-us-dollars.html
如何抓苍蝇,分享一个犀利但无用的冷知识，是我自己总结出来的经验，不写出来可惜。 小时候，我家环境差，每年的夏天，满院子都会有苍蝇飞来飞去。读小学的我琢磨到了一个徒手抓苍蝇的技巧，几乎百发百中。 很简单，把一只手的手指并拢，手掌弯成勺子的样子，然后慢慢走到停在墙上的苍蝇前，把手放在苍蝇眼睛前面的位置，然后手掌快速地从上往下划过去，苍蝇就被抓在手掌心了。 我猜想，苍蝇的复眼结构，可能无法对付这种包裹式的捕捉方法。,25/08/2019 25/08/2019,生活琐事,https://since1989.org/podcast/chinese-yuan-us-dollars.html
第368期：如果只能去地球上一个地方看风景，那一定是冰岛,地球上拥有外星般风景的地方， 将北半球风景浓缩在一国的地方， 值得去看看,19/08/2019 19/08/2019,新闻酸菜馆,https://since1989.org/podcast/20190818iceland.html
英国配眼镜/隐形眼镜省钱攻略,我在上海配的眼镜用了几年后，镜片磨损严重，满是划痕。于是我去了英国性价比较高的眼镜连锁品牌Specsavers验光，重新配镜。结果显示我的视力没有变化，但是由于我是高度近视，镜片要求高，当然价格更贵。 我比较了两个方案： 1 我自带镜框，只买镜片，Specsavers要收取39英镑服务费+99英镑镜片费。 2 我买一副新眼镜，Specsavers收取50英镑镜片费+客户自选镜框的价格。 两种方案没差多少钱，于是我选择了第二种。Specsavers镜框巨丑，我考虑回国后继续使用原来的镜框，过几年再换眼镜的时候可以用上。 等待新眼镜要两周时间，于是我向Specsavers要了五对免费的隐形眼镜过渡一下。 一周后，我去Specsavers复检，验光师问要买日抛吗？30英镑/30对。 咱们买东西必须货比三家才行，不能冲动消费。虽然一英镑一对隐形眼镜已经很便宜了，但我总觉得仍有水分在里面。 回家后，我做了点功课，学到一些事实： 1 国内某些品牌靠砸钱打广告吸引人气，隐形眼镜质量很差。当前欧美的隐形眼镜品牌都在用最新最舒服的硅水凝胶材质(silicone hydrogel)，国内某些很差的品牌仍在用上一代的水凝胶材质，佩戴体验较差。但是人家广告打得响呀！ 2 强生公司的Acuvue是欧美市场份额最大，技术最先进的隐形眼镜品牌之一。 3 月抛并不意味着你能戴30天，戴20天就很不错了。尽量减少佩戴隐形眼镜，减少对眼球的刺激。我嫌麻烦，所以只选择日抛型产品，随用随扔，最大程度避免细菌感染。 如何看懂医生处方： 其实只要懂几个隐形眼镜基本参数就好了。BC是base curve弧度的缩写，Dia是diameter镜片大小，Power/Sphr是Sphere也就是你的近视度数。如果你有散光(astigmatism)还需要两个参数：Cylinder(CYL)和Axis(AX) 英国有两大隐形眼镜电商平台：Vision Direct和Lenstore 对比价格后，我选择Lenstore，因为它家给新用户10%折扣。我支付了很低的价格，买到质量最好的品牌，这就是我放弃在Specsavers买隐形眼镜的原因。 但是，我建议你到Specsavers网站先预约一个免费的eye test，获得你的隐形眼镜参数后，再选择性价比最高的销售商购买。如果你是青少年，在英国可到NHS要个处方，再到Specsavers配镜有优惠，甚至免费。 使用下面链接注册Lenstore，新用户可获得15%折扣： https://mention-me.com/m/ol/ea0nr-yaping-wang 警告：我分享的个人经历仅供参考，我不是医学专业人士，您购买前谨遵医嘱！ 我准备回国前狂买一批囤着，这玩意有效期很多年，毕竟价格太划算啦！英国销售的产品质量也让我放心一些。,15/08/2019 15/08/2019,品牌,https://since1989.org/podcast/20190818iceland.html
第367期 韩国电影《寄生虫》非专业影评,韩国电影《寄生虫》其实讲了两个故事，下层阶级两个苦命的家庭斗争的故事，和下层尝试寄生上流社会的故事。 王掌柜赞赏电影的“完成度高”，但是震惊于一个参赛的电影竟然有众多的高明的广告植入，以及对导演疑似讨好韩国观众和西方电影界的某些动作表示些许遗憾。 我更喜欢导演的另一部电影《杀人回忆》。 丁丁分享了很多身边真实的社会阶层差异的对比。,11/08/2019 25/03/2020,新闻酸菜馆,https://since1989.org/podcast/parasite.html
网站添加Podcast Smart Banners吸引订阅播客,苹果公司在2012年发布了smart banners功能。用户的iOS设备访问你的网站，网页头部会展示你公司的APP，吸引用户下载。 smart banners适用于播客节目。添加方法非常简单。在你的网站header.php页面找到<head></head>字段，在里面添加一行代码： <meta name=”apple-itunes-app” content=”app-id=XXXXXXXXX”> app-id=里面填写你的Podcast在苹果公司iTunes Store订阅网址提供的识别数字。 例如，新闻酸菜馆在iTunes节目网页的字段是473501583 我们修改成： <meta name=”apple-itunes-app” content=”app-id=473501583″> 保存head.php文件，打开你的iPhone/iPad设备上的Safari浏览器，访问你的网站，就会出现smart banner展示效果了。 升级版：配置performance horizon追踪代码，你可追踪用户点击smart banner的数据效果。 一篇medium文章透露，美国的播客使用这串代码，转化率在21%左右，是最好的播客推广工具。,10/08/2019 10/08/2019,播客,https://since1989.org/podcast/parasite.html
第366期 爱丁堡苏格兰高地旅行攻略,从法国巴黎回来之后，王掌柜在伦敦短暂休息，然后北上去了爱丁堡和苏格兰高地。 分享一下攻略和旅行感受给大家。 没赶上航班怎么办？ 立即Google查询订票航空公司的政策，可能有优惠。比如我订的是欧洲廉航easyJet机票，我搜索关键词”easyJet missed flight”查到了这家公司的条款是，只要你已经到了机场，并且在两小时内联系航空公司工作人员，你不需要全额购买一张新的机票，享受补票折扣。 英国乘火车遗忘行李怎么办？ 火车到达终点站后，站务人员会检查车厢，把遗忘的行李统一放在保管处。你需要立即联系工作人员，让他们跟终点站打招呼，你再去拿行李。 爱丁堡好玩吗？ 千年古城，风景秀美。想看自然景色，它有山水。想看人文景观，它有城堡古建筑。中国游客非常多。市区酒店少，价格较贵。羊毛织物多，手感舒适。中式餐馆多，口感不错！ 推荐哪些景点？ 爱丁堡城堡、亚瑟王座、卡尔顿山、大象咖啡馆、荷里路德宫、苏格兰国家博物馆、圣吉尔斯大教堂、爱丁堡大学。 推荐爱丁堡餐厅？ Karen’s unicorn（口感赞）、Saigon Saigon（份量足）、Oink（连锁店）、和味道（店里大叔长得像荒木经惟）、Mary’s Milk Bar（甜品店，女老板从意大利学的技术，国外的攻略推荐这家） 苏格兰高地值得去吗？ 当然要去。从爱丁堡出发，到苏格兰高地，沿路湖光山色，绵延不绝，观察当地居民那种惬意享受生活的从容，一路上到处是开着房车自驾的人们。苏格兰高地小镇老龄化严重，适合养老，但是留不住年轻人。第一天你会很兴奋羡慕，第三天你会感叹：好山，好水，好无聊。 高地小镇Strathpeffer Hotel女老板是个传奇人物，维多利亚风格老建筑，很有特色。我需要实话实说，这家酒店是中国旅行团的大本营。年轻的听众大概会抱怨酒店设备陈旧，WiFi不好。 国内几家平台搜英格兰高地旅游，你找到的旅行社，其实是英国的提提卡卡代理商罢了，真正承接落地的都是这家。因此建议你直接去官网购买，省去国内代理商的差价。 坦率地说，如果再让我选一次，我会挑英国当地的旅行社，选择day trip高地一日游，几十英镑搞定。因为选择三日游，后面两天实在是无聊。比如我对苏格兰高地天空岛（isle of skye）抱着很高期待，去了后，一声叹息。 当然，旅游感受因人而异，我的建议仅供参考。 你没做过的那些事，总是时常撩动着你，别人怎么说都没用，必须自己体验过才能解毒。 推荐一首非常凄美动听的岛歌Skye Boat Song，讲述的是苏格兰历史上一段悲惨的爱情故事。如果对英国岛歌有兴趣，可搜索专辑《Songs of the British Isles》。 购买酸菜馆会员，每周六享受私密非公开节目，点评每周热点新闻话题。 支持王掌柜和丁丁的原创内容，谢谢大家！,05/08/2019 05/08/2019,新闻酸菜馆,https://since1989.org/podcast/scotish-highland.html
Pitlochry小镇,提提卡卡旅行社导游说，女王对此小镇赞不绝口，下令修建一条火车道，方便她夏季来小镇避暑。 fish ladder是专为三文鱼产卵回巢设计的阶梯，当地修建的水电站避免破坏生态环境，想出来的解决办法。,01/08/2019 01/08/2019,摄影,https://since1989.org/podcast/scotish-highland.html
爱丁堡亚瑟王座Edinburgh Arthur’s seat,爱丁堡市区海拔不高的一处山坡。我们攀登到山顶的时候，突起大雾，一片白茫茫，冷风呼啸，像弱不禁风的蝴蝶停留在积雨云中。,01/08/2019 01/08/2019,摄影,https://since1989.org/photo/edinburgh-arthur-seat.html
第365期：长大后，你成为自己曾经最讨厌的人吗,小时候最看不惯的事情，长大后呢？ 父母告诉你交什么朋友，长大后你会交朋友吗？ 长大后你承认自己的平庸吗？,29/07/2019 29/07/2019,新闻酸菜馆,https://since1989.org/photo/edinburgh-arthur-seat.html
苹果播客分类目录大更新2019年8月,据podcast插件powerpress插件官方公司Blubrry提供的消息，苹果公司在2019年8月，对现有podcast节目分类目录进行了重大调整，影响所有现存播客节目。 如果你想要自己的节目有好的排名，最好关注一下后台设置。更新powerpress插件到最新版后，在Apple标签内可修改节目分类。 苹果公司把true crime单独分类，显然是受到了美国那些热播节目的影响。听众喜欢收听真实犯罪类的题材，所以Serical很受欢迎。 另外我提供付费商业播客解决方案，从搭建发布后台到上传发布iTunes Store，再到搜索引擎优化，完整的一条龙服务。有业务需求请电邮i(at)since1989.org联系我。 相信在未来，PSO (podcast search optimization) 会是基础的商业服务。,24/07/2019 24/07/2019,播客,https://since1989.org/itunes-2/apple-podcast-category-update-2019.html
364 巴黎自由行：旅游网站不愿说的干货攻略,去巴黎前，我在YouTube看了一个点击量超百万次的视频，里面痛斥如今的巴黎是多么糟糕。Paris is a Sh*thole! 视频作者是虚张声势吗？我仔细看了视频头部评论，国外网友几乎是集体叫好： 随便翻译几条评论： MrWalker1000: 多元文化是我们的优势……然而日本却能成为最干净最安全的国家之一。 Kocham Boga: 来波兰旅游吧，我们街道整洁，低犯罪率，啤酒便宜，还讲英语:) Skittles:这就是Trump总统要抗争的事情，不然你以为我们为啥投他票？ Nicolas Brient:我是法国人，看了视频一点没被冒犯，情况就是这样。 pollux troy: 欢迎来到多元文化乌托邦 Chris F: 太悲哀了。十年前我去的巴黎，现在它就像一个第三世界国家，五百年的欧洲文明，已毁。 就连特朗普都说：Paris is no longer Paris! 西方世界的politically correct价值观把自己国家的老百姓坑惨啦！ 王掌柜看完视频，瑟瑟发抖。 毕竟我在国内旅行平台的攻略上，可真没找到巴黎旅游的负面介绍。所以我当即做决定，到了巴黎后，只呆在最市中心的地段，晚上不出来活动。 午夜巴黎的美，感受不到了。安全第一嘛！ 真正到了巴黎后，感觉却非常惬意。视频里提到的场景，主要发生在巴黎难民比较集中的生活区域，咱们避开就好啦！ 先说下在戴高乐机场入境法国需要带什么文件？事实上，啥也不用准备啊！王掌柜递上护照，海关三秒钟完事放行，啥回程机票、保险单、酒店单，统统都不看！(保险起见，您还是有一份电子版文件存手机比较好) 太轻松了～ 本期节目，我们规划四天三晚的行程。中心思想就是，把巴黎地标打卡一遍，同时每天不要太累。 尊敬的来自中国的贵宾，开始行程吧！ Day1: 机场到酒店，休息片刻，逛巴黎左岸 景点：卢森堡公园、先贤祠、莎士比亚书店、巴黎圣母院、Angelina甜点店、Pierre Herme奢华马卡龙甜点、奥赛博物馆 Day2: 橘园美术馆、亚历山大三世桥、荣军院、艾菲尔铁塔 Day3: 卢浮宫、杜乐丽花园、协和广场、塞纳河游船 Day4: 凯旋门、香榭丽舍大街、巴黎歌剧院、巴黎老佛爷旗舰店 交通：徒步+地铁+摩拜单车+Kapten打车 Kapten是Uber竞争对手，新用户注册撸欧洲人的羊毛！ Kapten优惠码 GMAPSFR (五欧元抵用券，可用4次！不保证长期有效，是跟谷歌地图合作的活动)、YAPWAN1 (王掌柜的邀请码，每人限用一次，新用户抵扣五欧元打车费！长期有效) 我点评一下各大景点： 巴黎圣母院 火烧后游客不准进入，只能远观 卢浮宫门票(有时免费) 别被马蜂窝坑了！自己到卢浮宫官网买电子票，超便宜！金字塔正门，不到十分钟进去，排队个鬼～ 王尔德在里面～(Everything in the world is […],21/07/2019 21/07/2019,新闻酸菜馆,https://since1989.org/itunes-2/apple-podcast-category-update-2019.html
Linode新增印度孟买VPS机房,海外优质服务器Linode本周开通了位于印度孟买的新机房，命名Mumbai 1机房，现已能在后台点击购买。 孟买是印度南部的海滨城市，地理位置优越，非常适合亚洲地区的用户使用。 测试结果显示： 中国三大运营商线路，中国移动到孟买机房的延迟最低，联通次之， 中国电信最差。 Linode VPS优势： 老牌机房，运营超过十年，绝非野鸡品牌能比； 性能稳定、10G机房带宽，看YouTube 4K超高清不卡； 灵活计费，不包月包年，最便宜套餐月付$5，1TB流量，足够个人家庭使用。 被封IP可免费更换，一分钟搞定新IP。 孟买机房优势： Mumbai机房中国用户少。国人喜欢扎堆Tokyo机房，每年特殊时期服务器IP都会大量失效，你懂的。选择冷僻机房，IP新鲜，线路稳定。 Linode全部机房测速地址、测速文件列表： US East speedtest.newark.linode.com 100MB-newark.bin US Southeast speedtest.atlanta.linode.com 100MB-atlanta.bin US Central speedtest.dallas.linode.com 100MB-dallas.bin US West speedtest.fremont.linode.com 100MB-fremont.bin CA Central speedtest.toronto1.linode.com 100MB-toronto.bin EU Central speedtest.frankfurt.linode.com 100MB-frankfurt.bin EU West speedtest.london.linode.com 100MB-london.bin AP South speedtest.singapore.linode.com 100MB-singapore.bin AP Northeast speedtest.tokyo2.linode.com 100MB-tokyo2.bin AP West speedtest.mumbai1.linode.com […],18/07/2019 18/07/2019,Linode,https://since1989.org/linode/mumbai-datacenter-vps-promo-code.html
第363期：从《长安十二时辰》看大唐的明与暗,这是一部让我们穿越到大唐盛世的神剧 它的繁华和阴暗就像两朵一起怒放的牡丹花,15/07/2019 15/07/2019,新闻酸菜馆,https://since1989.org/linode/mumbai-datacenter-vps-promo-code.html
362 围观日本电影《生存家族》导演：矢口史靖,某一天，日本东京突然发生了停电事故，导致所有人的生活都陷入了前所未有的混乱。 一家四口，丈夫只顾着工作，回家就看电视，对老婆颐指气使。儿子沉默少言，性格懦弱，不敢跟喜欢的女生表白。女儿沉迷手机和追星八卦，拒绝和家人交流。妈妈是一名典型的日本家庭煮妇，隐忍勤劳。 因为停电，一家人的关系发生了巨大的变化。 在一周的幻想和绝望后，他们终于决定离开东京，去鹿儿岛孩子的外公家避难。 一路上，他们找自行车，买生活必需品，粮食断绝，经历暴雨，在养猪场短暂停留，在过河时候父亲失散。母亲在森林里摔断了腿。有幸踏上烧煤的火车，全家人再度相逢，奔向鹿儿岛。 王掌柜和丁丁讨论了电影情节后，开始思考都市人生活的一些困惑。 所谓都市家庭成员间的沟通障碍，是现代科技生活方式带来的必然后果吗？ 我们还有必要再去煽情地说那句“常回家看看”吗？ 极简主义，反都市生活，哪个才是有效的解药？,07/07/2019 07/07/2019,新闻酸菜馆,https://since1989.org/podcast/survival-family.html
361期：王掌柜的英伦生活笔记,1 手机运营商 我在英国抢号转网流程、贴心的免费欧盟漫游、手机账户余额捐助慈善事业、点评适合中国用户的英国手机运营商(中国移动、中国电信、中国联通都有英国业务、EE\O2\GiffGaff运营商)、英国的月租有效期怎么算 2 银行业务 英国银行账户和大陆不同，比较有趣：银行卡号不是你的账号、银行卡印有单独的账户号码、储蓄卡也有visa/master标志完全可当信用卡使用、网上银行不需要流氓插件、手机APP可存支票。 分享我在英国第一次收到支票的经历。 3 英国火车 分享我投诉英国火车公司拿到全额退款的经历 介绍EuroStar欧洲之星跨洋火车 介绍英国儿童票、学生票、公交卡叠加优惠的技巧 4 大英图书馆 如何办读者证？ 镇馆之宝 在大英图书馆玩胶卷 有趣的英国出版业法律 5 旅游景点 分享来伦敦旅游的中国人，不知道的超值景点(Brick Lane牛肉馍、凌晨海鲜市场、Beatles乐队专辑封面的马路)、Nottinghill假古董、英国百年老字号雨伞拐杖店、30万英镑一把猎枪的店、伦敦时尚网红买手店,30/06/2019 30/06/2019,新闻酸菜馆,https://since1989.org/podcast/survival-family.html
乌龟,空阔的房间里，有许多桌椅。 我坐在中间，从桌子里掏出来一只木头雕刻的乌龟。 手触碰它的纹路。有些树皮比较松动，我就轻轻地剥下来。 没几下，木头乌龟苏醒了。 它扭动着脑袋和四肢。 它真得苏醒了。,26/06/2019 26/06/2019,梦,https://since1989.org/dream/turtle.html
"第360期 徐志摩的翡冷翠,张爱玲的露华浓",1 吐槽改地名 2 中国人名变迁,23/06/2019 23/06/2019,新闻酸菜馆,https://since1989.org/dream/turtle.html
搬瓦工bandwagon便宜CN2线路VPS补货,"搬瓦工bandwagonhost是大陆用户特别喜爱的VPS，原因就是线路速度快，特价套餐采用中国电信CN2 GIA商用线路，对电信\联通\移动用户速度都特别棒，所以是精品线路，经常断货。 近日搬瓦工再次上架special offer套餐(抢购)，年费$49.99，非常划算！搭梯子看YouTube 4K流畅播放。CN2套餐配置如下： Basic VPS – Self-managed – SPECIAL 10G KVM PROMO V5 – LOS ANGELES – CN2 GIA LIMITED EDITIONSSD: 10 GB RAID-10固态硬盘RAM: 512 MB内存CPU: 1x Intel Xeon英特尔处理器Transfer: 500 GB/mo月流量Link speed: 1 Gigabit机房带宽 机房位置: Los Angeles, 中国电信机房China Telecom CN2 GIAEnterprise level transport for China Mobile and China Unicom provided by China Telecom […]",19/06/2019 19/06/2019,interserver,https://since1989.org/interserver/bandwagon-cn2-gia-vps-promo-code.html
肋骨,"六月初开始，突然右侧肋骨部位痛。具体位置是肋骨外沿和里面的区域。扭动身体，走路，都会明显感觉到有一片区域不舒服。 周五到GP接受检查，GP用手按压了整个上半身，没有任何痛觉。于是GP当场给我抽血检验肝脏指标。医生叮嘱，喝大量流质。如果回家后还痛，自己买止痛片。that’s it, you can go now. 几天后，我电话问GP前台血检结果，回复“正常”，就不管了。 从意识到痛开始，历时两周后，不舒服的感觉逐渐消失。但是我在步行超过一小时后，右肋里面部位仍有可感知的轻微不舒服。 在此事之前，我的左耳上方神经阵痛。我尝试摘掉了挂在眼镜腿后面的托架，阵痛有明显减轻。但我无法确认它们的因果关系，因为右耳部位没有异常。我记得几年前也出现过左耳上方阵痛的情况。 一些策略： 补水； 减少油腻食物摄入量； 多睡； 多散步晒太阳； 懒，即使身体不舒服，我也不会想多运动。 更新2019/07/20 张淼大哥看到此文，发来了建议，感觉靠谱。分享出来，希望帮助到有缘人： 你的肋骨间疼痛，我有经验。我犯过两次去看了几个医生，诊断是胸间肋骨炎（瞎扯淡的定义），最后无意中被治好了。看了你发的帖子，隐隐约约觉得你和我是同一类症状。其实问题不在前面的肋骨而在后背的脊柱。我有时候躺着玩电脑姿势不对，造成脊柱压迫，俗称轻度的脊柱错位，这毛病不会反应在后背而是影响前胸肋骨下面的神经，解决方法是找人帮你把后背顶住把手臂向后拉伸，一般国内做足底按摩的，最后有个拍背放松环节都有这个姿势。我当时听见轻微嘎嘣一响，大概就是脊柱正位了，然后神一般的前胸肋骨就OK了。这是巧遇一位骨科医生帮我弄好的，我开始看了N多内科外科大夫吃了好多消炎药都没戏。如果你在外面没有这样的条件找到做按摩或正骨的大夫，可以自己使劲把胳膊向后拉伸，脖子后仰挺胸。可以适当缓解这个肋骨疼痛。",19/06/2019 21/07/2019,生活琐事,https://since1989.org/interserver/bandwagon-cn2-gia-vps-promo-code.html
第359期：那些父亲教会我们的事,今天是父亲节，你的父亲还是你心中的超人吗？,16/06/2019 22/06/2019,新闻酸菜馆,https://since1989.org/podcast/fathersday.html
被绑架的家长,凌晨做了一个有趣的梦，醒来洗漱后，很多细节便记不清了，非常遗憾。 我是一个经营儿童娱乐场所的老板，妈妈们带着小孩子来我的鬼屋玩。小孩子进去后，我就把他们的妈妈关起来了，在这些大人的脖子上系一根细绳。绳上是大大的气球。 当爸爸们来找人，发现找不到大人，不怎么着急。 毕竟自己的小孩没走丢，或被坏人带跑。 然后我牵着一排孩子的妈妈们，向前走。我跟她们说，时间一直在拖，拖得越久，你们头上的气球就越大，你们就会飘起来，飞上天空，回不来。 所以最好你们的丈夫和小孩尽快来找你们。 我拎着这帮大娃娃，穿越一些街道，继续向前走。 当有人怀疑我时，我向他们解释了我的想法，他们非常感动。 演变成全城的感动。 我突然看见表哥和表妹坐在路边的树下谈笑。我飞奔过去在他们的身边坐下。转脸问“吃惊吗”。表妹回答“没有呀！” 我们享受太阳底下的温暖与欢笑。 两个男孩，一高一矮，最早识破了我的骗局。他们抢过气球，自己的脖子却被气球套住。 风越来越大，气球越鼓越胖，两个男孩惊恐地升上了天。,16/06/2019 16/06/2019,梦,https://since1989.org/podcast/fathersday.html
最适合大陆用户的VPS推荐,"2019年，中国大陆的互联网环境发生了重大变化。不爱喝国产奶的小伙伴，习惯使用海外VPS搭建梯子，可是受到了强烈的干扰，严重影响使用。 深受喜爱的搬瓦工bandwagonhost服务器，发生了整个IP段被封的惨剧。搬瓦工不允许免费更换被墙的IP，比较麻烦。 问：搬瓦工bandwagonhost的便宜年付CN2线路VPS，还值得购买吗？ 答：看时间段。在每年的6月、春节、两会期间，你的服务器将失效。所以你可以避开这个时段购买，或者按月购买bandwagon便宜VPS。 问：有哪些搬瓦工的替代品？ 答：我比较推荐下面几款老牌VPS，不用担心跑路。 Vultr 最近刚完成网站改版，给人的感觉是wow, awesome! 新用户免费注册vultr账户后绑定信用卡，可获赠50美元！最便宜的VPS月付只需5美元。Vultr支持支付宝充值。 vultr免费更新被墙的IP很简单，只要先把原来的VPS做个镜像备份，然后新建一台机器，使用镜像安装，然后删掉原来的VPS就好了。 Linode (新用户优惠注册链接) 新增加了加拿大多伦多机房，最受欢迎的是日本东京机房。所以每次风暴来临，东京机房的小伙伴们就哭了。我的个人经验是，如果你是个人使用，别选东京了，万一被封掉，很难找到干净的IP，因为你的邻居都是干那事的，你替换的IP很可能是别人用过被墙的IP。 所以你要选稍微冷门的机房，比如美国机房，加拿大机房，更换的新IP，往往是干净的。 Interserver (新用户优惠注册链接) 我最推荐这家，由于中国大陆用户普及度不高，所以不担心同胞扎堆的情况。interserver卖的VPS非常便宜，带宽充足，缺点就是机房少，美国线路质量不错，没有亚洲机房。 如果你想躲开同胞，稳定使用，interserver值得尝试。 问：腾讯云阿里云打折促销哎！我要买吗？ 答：国内云主机商的黑历史，你要心里有数。 我非常反感大陆云主机商压榨带宽的销售行为。Linode和Vultr这种海外VPS机房1G带宽是标配，我的一台Linode VPS用作下载站点，最高跑到50M/s带宽，稳定如老狗。但是你买大陆云主机，带宽1M起售！想加大服务器带宽？你就尽情往上加钱吧～ 问：海外VPS流量大了，访问变得不稳定？ 答：个人观察到了，大流量下载会导致网络干扰(你懂的)，这个问题困扰过我，后来很简单解决了，我用军哥lnmp搭建的服务器环境，直接使用lnmp ssl add命令安装let’s encrypt免费证书，站点启用https加密访问，恢复流畅下载！ 拥抱加密吧！",15/06/2019 18/06/2019,interserver,https://since1989.org/interserver/interserver-ss-cn2-gia.html
装修房子,爸妈带我去看装修好的房子。 雪白的房子，像一个迷宫。 不同的房间里，都装满了小柜子。 我很震惊，有点生气。 柜子没有必要存在啊！于是我直接动手拆掉它们。 房子外面是一条河。我和几个孩子准备捉鱼。 鱼太傻了，让我们顺手拈来。 我说，鱼越肥，越难吃。所以我只吃小鱼。,13/06/2019 13/06/2019,梦,https://since1989.org/interserver/interserver-ss-cn2-gia.html
